norm,self_loop,sw,steps,gamma,size_norm,acc,nmi,ari,f1
row,True,0.25,5,1.0,True,0.6033264033264033,0.5619349741668418,0.4148047617526457,0.5277270256027409
row,True,0.25,5,1.2,False,0.592931392931393,0.542701320117455,0.3914117331479981,0.5134790895956259
row,True,0.25,5,1.2,True,0.5916839916839917,0.540363777786203,0.3928885280483509,0.5132601085803598
row,True,0.25,5,1.5,False,0.5804573804573805,0.5249062302827849,0.36859964335424206,0.46780855489726736
row,True,0.25,5,1.5,True,0.5804573804573805,0.5211790573739482,0.3709820150382991,0.4720123536540132
row,True,0.25,5,2.0,False,0.5675675675675675,0.5099041077410373,0.3438041309204135,0.45532728981403064
row,True,0.25,5,2.0,True,0.5675675675675675,0.5042149393071044,0.3482345000742463,0.45503351315920004
row,True,0.25,6,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,6,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,6,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,6,0.5,True,0.6108108108108108,0.5972005468408556,0.443797262655252,0.5372046186759818
row,True,0.25,6,0.8,False,0.6095634095634096,0.5805742384194603,0.43364751181242467,0.53344405488922
row,True,0.25,6,0.8,True,0.6054054054054054,0.5793884350711035,0.4297642285700422,0.531565412135207
row,True,0.25,6,1.0,False,0.6012474012474013,0.5546297507420798,0.4072708429216986,0.5211816872052291
row,True,0.25,6,1.0,True,0.5995841995841996,0.5561750621481002,0.40866326332726177,0.5223155636794458
row,True,0.25,6,1.2,False,0.5912681912681913,0.5372534857434046,0.3864013879012912,0.5084247498485356
row,True,0.25,6,1.2,True,0.5891891891891892,0.5327670437702634,0.3890191471286693,0.4787347910763342
row,True,0.25,6,1.5,False,0.572972972972973,0.5147660623913257,0.35212714578929627,0.45845632603002673
row,True,0.25,6,1.5,True,0.5717255717255717,0.5087345261735494,0.35446703207586183,0.45856129340456914
row,True,0.25,6,2.0,False,0.5567567567567567,0.49582768922652903,0.3263821140919533,0.44315131799977475
row,True,0.25,6,2.0,True,0.5567567567567567,0.4914948511337633,0.32789814871707357,0.442010366541816
row,True,0.25,8,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,8,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,8,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,8,0.5,True,0.6108108108108108,0.5972005468408556,0.443797262655252,0.5372046186759818
row,True,0.25,8,0.8,False,0.6087318087318088,0.5793373183888147,0.4306509927932823,0.5319386610386186
row,True,0.25,8,0.8,True,0.604989604989605,0.5761765703766338,0.426580896367863,0.5318958438584016
row,True,0.25,8,1.0,False,0.5991683991683991,0.5502823634670014,0.4002970213531962,0.518257619247977
row,True,0.25,8,1.0,True,0.5937629937629938,0.5431173678220067,0.3961468644724857,0.5128956631106857
row,True,0.25,8,1.2,False,0.577962577962578,0.5201816222174299,0.3588502316086973,0.46370550773983155
row,True,0.25,8,1.2,True,0.5767151767151767,0.5147447501404862,0.36228193729102776,0.46653736070447355
row,True,0.25,8,1.5,False,0.558004158004158,0.4966105453978301,0.3217772289299865,0.44594587145334785
row,True,0.25,8,1.5,True,0.5567567567567567,0.4899439955492311,0.32343673055597144,0.43921200490764484
row,True,0.25,8,2.0,False,0.5405405405405406,0.47866893638087077,0.29104114023738775,0.4317027380793878
row,True,0.25,8,2.0,True,0.5376299376299376,0.4688052303418625,0.29642633666089846,0.42175322714349256
row,True,0.25,10,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,10,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,10,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,10,0.5,True,0.6108108108108108,0.5972005468408556,0.443797262655252,0.5372046186759818
row,True,0.25,10,0.8,False,0.6091476091476091,0.5789135909731998,0.4304995590134486,0.532075758105182
row,True,0.25,10,0.8,True,0.6054054054054054,0.5762778477605838,0.42711138038846713,0.5320612187523356
row,True,0.25,10,1.0,False,0.5937629937629938,0.5416318508343674,0.3904650845510406,0.511219545140826
row,True,0.25,10,1.0,True,0.5908523908523908,0.5354663395400564,0.39022999884604875,0.5078107370260141
row,True,0.25,10,1.2,False,0.5663201663201664,0.5069006455709019,0.3370089842347963,0.4513984125807185
row,True,0.25,10,1.2,True,0.5659043659043659,0.5015160917070945,0.3379681366343615,0.4495394872717953
row,True,0.25,10,1.5,False,0.5384615384615384,0.4785602932845688,0.2822267682975972,0.42955730650672636
row,True,0.25,10,1.5,True,0.5376299376299376,0.4687156544826034,0.29091063283431723,0.42069619884260034
row,True,0.25,10,2.0,False,0.5147609147609148,0.4606152289275796,0.25255485544638884,0.41051999469819944
row,True,0.25,10,2.0,True,0.5193347193347193,0.45092944616854586,0.26298334705750637,0.4048509949926645
row,True,0.25,12,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,12,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,12,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,12,0.5,True,0.6108108108108108,0.5972005468408556,0.443797262655252,0.5372046186759818
row,True,0.25,12,0.8,False,0.6087318087318088,0.5760799837404051,0.4292090710330887,0.531594409047801
row,True,0.25,12,0.8,True,0.6058212058212058,0.5760878710589125,0.42707056615545164,0.5322228760136708
row,True,0.25,12,1.0,False,0.5904365904365905,0.535263759292783,0.38184285648364985,0.5067066602020899
row,True,0.25,12,1.0,True,0.5875259875259875,0.5297661565431743,0.3830389256053031,0.47588821272756004
row,True,0.25,12,1.2,False,0.5584199584199584,0.4956263820853908,0.31425872381017833,0.44371144535589707
row,True,0.25,12,1.2,True,0.5592515592515592,0.4928946439896102,0.3205883977110485,0.4405208722557832
row,True,0.25,12,1.5,False,0.5126819126819127,0.4606689499979681,0.24645046314410698,0.404951463784208
row,True,0.25,12,1.5,True,0.5147609147609148,0.44845040964015165,0.25632041879379003,0.40160329683556734
row,True,0.25,12,2.0,False,0.49521829521829525,0.44483268768447043,0.22660090288287915,0.38227413068409555
row,True,0.25,12,2.0,True,0.493970893970894,0.4335687462088831,0.2370072078122702,0.3833224529562354
row,True,0.25,16,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,16,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,16,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,16,0.5,True,0.6108108108108108,0.5972005468408556,0.443797262655252,0.5372046186759818
row,True,0.25,16,0.8,False,0.6095634095634096,0.5756595787659758,0.4296132147907934,0.5319350794274023
row,True,0.25,16,0.8,True,0.6062370062370063,0.5762732525187725,0.4272680106545171,0.5326764613075632
row,True,0.25,16,1.0,False,0.5837837837837838,0.5265728231701128,0.3646985451497011,0.4699044987422128
row,True,0.25,16,1.0,True,0.5833679833679833,0.522537979705987,0.3684169869314915,0.4692024598116206
row,True,0.25,16,1.2,False,0.5164241164241165,0.4668742089981217,0.24998779112875277,0.41206348614993354
row,True,0.25,16,1.2,True,0.5255717255717256,0.4582542975468129,0.2652225318351112,0.4088985635754052
row,True,0.25,16,1.5,False,0.47692307692307695,0.43831630706254904,0.20740192473751892,0.3690891207716601
row,True,0.25,16,1.5,True,0.46902286902286905,0.42024522388787666,0.21371842038038705,0.3617712724676016
row,True,0.25,16,2.0,False,0.4760914760914761,0.42624663868697693,0.1990539141278619,0.35952325831861853
row,True,0.25,16,2.0,True,0.4632016632016632,0.40865545707193246,0.20318884401700202,0.3412391304365783
row,True,0.25,20,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,20,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,20,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,20,0.5,True,0.6108108108108108,0.5972005468408556,0.443797262655252,0.5372046186759818
row,True,0.25,20,0.8,False,0.6095634095634096,0.5754410196221308,0.4291217401131072,0.5319578155374218
row,True,0.25,20,0.8,True,0.6062370062370063,0.5762732525187725,0.4272680106545171,0.5326764613075632
row,True,0.25,20,1.0,False,0.5775467775467775,0.5184133699148203,0.3510839657452824,0.4610946694260483
row,True,0.25,20,1.0,True,0.5771309771309772,0.51495790383609,0.3546292767664491,0.4579946971934688
row,True,0.25,20,1.2,False,0.48482328482328485,0.44393376761991615,0.21165292193420918,0.3740052430360874
row,True,0.25,20,1.2,True,0.47650727650727653,0.4305397260461545,0.21808980645808876,0.36490138929778554
row,True,0.25,20,1.5,False,0.4652806652806653,0.40943421366018784,0.17997220172659012,0.3469416963727533
row,True,0.25,20,1.5,True,0.461954261954262,0.4013508845583791,0.19345883490537372,0.33973740659899315
row,True,0.25,20,2.0,False,0.4553014553014553,0.4036605795041887,0.16996565627719107,0.3395994320831026
row,True,0.25,20,2.0,True,0.4544698544698545,0.3920454190151377,0.1882532506485158,0.33237692024962107
row,True,0.25,24,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,24,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,24,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,24,0.5,True,0.6108108108108108,0.5972005468408556,0.443797262655252,0.5372046186759818
row,True,0.25,24,0.8,False,0.60997920997921,0.5756941994436037,0.42980022162104603,0.5321633177507122
row,True,0.25,24,0.8,True,0.6062370062370063,0.575234236727431,0.4267254347693006,0.532340485771861
row,True,0.25,24,1.0,False,0.5692307692307692,0.5083077923970591,0.3335999304212331,0.4523872164117467
row,True,0.25,24,1.0,True,0.5746361746361747,0.5108811686757977,0.3462844897483596,0.4552834843081928
row,True,0.25,24,1.2,False,0.46943866943866946,0.41905173703984205,0.18357246124041113,0.3539708831450562
row,True,0.25,24,1.2,True,0.4677754677754678,0.40880658522748897,0.19797724458722135,0.34363062905701774
row,True,0.25,24,1.5,False,0.43742203742203745,0.3932150880607146,0.15400863174146392,0.33843209591497003
row,True,0.25,24,1.5,True,0.4486486486486487,0.38120106654887076,0.182457276784723,0.3249289030190948
row,True,0.25,24,2.0,False,0.42952182952182955,0.3853928851410286,0.14428620938770886,0.33422561656061156
row,True,0.25,24,2.0,True,0.4465696465696466,0.37646680827137324,0.17989803773018498,0.3227317236191568
row,True,0.25,32,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,32,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,32,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.25,32,0.5,True,0.6108108108108108,0.5972005468408556,0.443797262655252,0.5372046186759818
row,True,0.25,32,0.8,False,0.60997920997921,0.5750480197772203,0.42974564102848234,0.5319587081793988
row,True,0.25,32,0.8,True,0.6062370062370063,0.575234236727431,0.4267254347693006,0.532340485771861
row,True,0.25,32,1.0,False,0.5600831600831601,0.5003623689930007,0.3078318198631918,0.4425631493603576
row,True,0.25,32,1.0,True,0.5621621621621622,0.49674720892677937,0.31716980487864505,0.4439758718236814
row,True,0.25,32,1.2,False,0.4124740124740125,0.37685060877194887,0.1239476982696666,0.3272237446553775
row,True,0.25,32,1.2,True,0.42952182952182955,0.3594234371789403,0.16354678063693676,0.3124375254255618
row,True,0.25,32,1.5,False,0.36923076923076925,0.3466606860306626,0.08874217605334175,0.29326135863546104
row,True,0.25,32,1.5,True,0.39251559251559254,0.3275768357001644,0.12266536315813295,0.2782503152753048
row,True,0.25,32,2.0,False,0.3567567567567568,0.3352564301938169,0.08001970176290095,0.2671347757794422
row,True,0.25,32,2.0,True,0.38461538461538464,0.3203228074508175,0.11206378846394302,0.27689203532467066
row,True,0.5,1,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,1,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,1,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,1,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,1,0.8,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,1,0.8,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,1,1.0,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,1,1.0,True,0.6103950103950104,0.5970593692202144,0.4434811765179844,0.5367411246530898
row,True,0.5,1,1.2,False,0.6116424116424116,0.5987599828884577,0.4451827648874154,0.5375645584243646
row,True,0.5,1,1.2,True,0.6112266112266113,0.5980220281377259,0.4433299768999947,0.5389369913169588
row,True,0.5,1,1.5,False,0.614968814968815,0.599818663468088,0.4472014741423328,0.5395964496187708
row,True,0.5,1,1.5,True,0.6124740124740125,0.5978377957562813,0.44355594192782427,0.5399676127533962
row,True,0.5,1,2.0,False,0.6162162162162163,0.5970125286020893,0.4450180660523647,0.541020129895683
row,True,0.5,1,2.0,True,0.6124740124740125,0.5963638087312971,0.44196779092607447,0.5391733439628595
row,True,0.5,2,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,2,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,2,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,2,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,2,0.8,False,0.6128898128898129,0.6001591073517593,0.44662175772859003,0.5384400458271857
row,True,0.5,2,0.8,True,0.6120582120582121,0.597577115875262,0.44442211901436657,0.538913404754853
row,True,0.5,2,1.0,False,0.6137214137214138,0.5967408405697368,0.4455747576248639,0.5388424972100582
row,True,0.5,2,1.0,True,0.6095634095634096,0.5918432177890944,0.440162364482687,0.5358467902583166
row,True,0.5,2,1.2,False,0.6120582120582121,0.5892933557790511,0.4406613564101484,0.5361458165436767
row,True,0.5,2,1.2,True,0.6091476091476091,0.5884734479528799,0.4386471497775971,0.5347272950516809
row,True,0.5,2,1.5,False,0.6103950103950104,0.5788157702995826,0.4313778348969613,0.5342684690547133
row,True,0.5,2,1.5,True,0.6083160083160083,0.5786730330354563,0.4294082335581018,0.5346766818748295
row,True,0.5,2,2.0,False,0.6016632016632016,0.5595392829475987,0.41099128628171155,0.5244032201453532
row,True,0.5,2,2.0,True,0.5995841995841996,0.56056219733457,0.41334909005903386,0.5259907953107712
row,True,0.5,3,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,3,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,3,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,3,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,3,0.8,False,0.6137214137214138,0.5972004127338993,0.4459517726456035,0.5390257910859574
row,True,0.5,3,0.8,True,0.6095634095634096,0.5925155982789821,0.44082564970948196,0.5361676285683846
row,True,0.5,3,1.0,False,0.6124740124740125,0.5870467219520711,0.4386392043568144,0.5355366650289399
row,True,0.5,3,1.0,True,0.6079002079002079,0.5831272025993949,0.43313319711505727,0.5347282703193831
row,True,0.5,3,1.2,False,0.6083160083160083,0.5704182029127751,0.42408167108507544,0.529737104415634
row,True,0.5,3,1.2,True,0.6083160083160083,0.5739837690812534,0.42634537280336626,0.5335642291389682
row,True,0.5,3,1.5,False,0.6,0.5543219259514656,0.4055546808248889,0.522555277323879
row,True,0.5,3,1.5,True,0.5945945945945946,0.5513046449372634,0.40240123228894453,0.5176169147499045
row,True,0.5,3,2.0,False,0.5883575883575883,0.5392641898061666,0.3842651741091106,0.5113218272190447
row,True,0.5,3,2.0,True,0.5883575883575883,0.5374710016889838,0.38721046509607615,0.5112153527690113
row,True,0.5,4,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,4,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,4,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,4,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,4,0.8,False,0.6128898128898129,0.5929485687238282,0.44352560552307635,0.5374501509963809
row,True,0.5,4,0.8,True,0.6091476091476091,0.5896146800910331,0.4385139744377488,0.5351173150775518
row,True,0.5,4,1.0,False,0.6112266112266113,0.5763231199373476,0.42982461909642433,0.5338463261499848
row,True,0.5,4,1.0,True,0.6087318087318088,0.5770445232581949,0.42980205427392076,0.534164676628921
row,True,0.5,4,1.2,False,0.6020790020790021,0.5559187655378136,0.40994647423517117,0.5232353250604789
row,True,0.5,4,1.2,True,0.5995841995841996,0.557180152338354,0.411327276573922,0.5225791415414877
row,True,0.5,4,1.5,False,0.5904365904365905,0.5391822476418255,0.3871749748384592,0.5101176136379053
row,True,0.5,4,1.5,True,0.5904365904365905,0.5383588574480023,0.39098926436860515,0.5109399308187667
row,True,0.5,4,2.0,False,0.5812889812889813,0.5245218604433913,0.37114187474756627,0.46890676865519926
row,True,0.5,4,2.0,True,0.577962577962578,0.520307575761326,0.37015123756488266,0.4694223480358699
row,True,0.5,5,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,5,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,5,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,5,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,5,0.8,False,0.6133056133056133,0.5918224791817592,0.44241603601628665,0.5377272144898493
row,True,0.5,5,0.8,True,0.60997920997921,0.5888036123454198,0.4391338539832536,0.5355969661018093
row,True,0.5,5,1.0,False,0.6087318087318088,0.5712872395950345,0.42514504638723755,0.5294614987104379
row,True,0.5,5,1.0,True,0.6103950103950104,0.5721604774001033,0.427687154054358,0.533905451637362
row,True,0.5,5,1.2,False,0.597920997920998,0.5467341637424441,0.3987881215813477,0.516689471491788
row,True,0.5,5,1.2,True,0.592931392931393,0.5441623174565956,0.39711995096874225,0.512946498293715
row,True,0.5,5,1.5,False,0.585031185031185,0.5291828389285903,0.377398603649171,0.49967339552798445
row,True,0.5,5,1.5,True,0.585031185031185,0.5257301514521306,0.37992187302274705,0.4758538071239754
row,True,0.5,5,2.0,False,0.5713097713097713,0.5127133957159028,0.35199295864019464,0.4581714588329607
row,True,0.5,5,2.0,True,0.5704781704781705,0.5066310357024177,0.35372939403694686,0.4585517601615293
row,True,0.5,6,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,6,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,6,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,6,0.5,True,0.6103950103950104,0.5967678798841158,0.44339074392017197,0.5368117870945568
row,True,0.5,6,0.8,False,0.6145530145530146,0.5916334471856667,0.4431520874449996,0.5375796871171784
row,True,0.5,6,0.8,True,0.6091476091476091,0.5870622699207876,0.4370408023653851,0.534793993501949
row,True,0.5,6,1.0,False,0.6058212058212058,0.5629045958713403,0.41747537205525376,0.5241178107539203
row,True,0.5,6,1.0,True,0.6054054054054054,0.5647576354973401,0.4201098609946798,0.5268741011953576
row,True,0.5,6,1.2,False,0.5920997920997921,0.5389932691239975,0.38796483192330977,0.5098366001799002
row,True,0.5,6,1.2,True,0.5904365904365905,0.536423344395225,0.3920226289524071,0.5083414183722005
row,True,0.5,6,1.5,False,0.5746361746361747,0.516382784329364,0.357043803419694,0.4599291982205306
row,True,0.5,6,1.5,True,0.575051975051975,0.5126816254015221,0.36172550076934046,0.4620023396875516
row,True,0.5,6,2.0,False,0.5596673596673597,0.49645369615931234,0.3305055871297863,0.4454237151562366
row,True,0.5,6,2.0,True,0.5592515592515592,0.4941353354825199,0.3330761735028034,0.4438909255741844
row,True,0.5,8,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,8,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,8,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,8,0.5,True,0.6108108108108108,0.5972005468408556,0.443797262655252,0.5372046186759818
row,True,0.5,8,0.8,False,0.6112266112266113,0.5831951594211889,0.43578579743960294,0.5348234276835733
row,True,0.5,8,0.8,True,0.6070686070686071,0.5820000883196654,0.4319887764206588,0.5329586969501956
row,True,0.5,8,1.0,False,0.6029106029106029,0.5555188020476616,0.40782648218350837,0.5207995667610015
row,True,0.5,8,1.0,True,0.6004158004158004,0.5544598011431303,0.4085934393451202,0.5190573665602949
row,True,0.5,8,1.2,False,0.5825363825363825,0.5256265178889228,0.3671560477335439,0.4668805066248518
row,True,0.5,8,1.2,True,0.5792099792099792,0.517441966508722,0.36719697389943107,0.46776081667258484
row,True,0.5,8,1.5,False,0.5600831600831601,0.4988019865357517,0.32734568141410153,0.4448009912274581
row,True,0.5,8,1.5,True,0.5588357588357589,0.4915383259704697,0.32854210297650366,0.44060645052673164
row,True,0.5,8,2.0,False,0.5467775467775468,0.48333261821274215,0.3026263105166181,0.43547320216017316
row,True,0.5,8,2.0,True,0.5405405405405406,0.4724793756598795,0.30255516834072704,0.42438805069557095
row,True,0.5,10,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,10,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,10,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,10,0.5,True,0.6108108108108108,0.5972005468408556,0.443797262655252,0.5372046186759818
row,True,0.5,10,0.8,False,0.6116424116424116,0.5831460067227368,0.4356978140336005,0.5341644131184862
row,True,0.5,10,0.8,True,0.6070686070686071,0.580545840238599,0.4314338176554838,0.5328847680978126
row,True,0.5,10,1.0,False,0.5975051975051975,0.546921050509045,0.39743290095350053,0.5133864365010931
row,True,0.5,10,1.0,True,0.595010395010395,0.542510732383196,0.39822235459820593,0.511801050339868
row,True,0.5,10,1.2,False,0.5696465696465697,0.510285261465256,0.3430108265740616,0.4536017402387067
row,True,0.5,10,1.2,True,0.5713097713097713,0.5063214351262426,0.34710491018362416,0.453752182321292
row,True,0.5,10,1.5,False,0.5434511434511434,0.48054377732675463,0.2922010215355283,0.4331330163898208
row,True,0.5,10,1.5,True,0.5397089397089397,0.4706247758160691,0.2958828343140918,0.4227203458405437
row,True,0.5,10,2.0,False,0.5176715176715176,0.46237826290432826,0.2582678644210216,0.4122755031401745
row,True,0.5,10,2.0,True,0.5222453222453223,0.4547742029944142,0.2700971357102546,0.40697339859985926
row,True,0.5,12,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,12,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,12,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,12,0.5,True,0.6108108108108108,0.5972005468408556,0.443797262655252,0.5372046186759818
row,True,0.5,12,0.8,False,0.6108108108108108,0.5820627465565709,0.43444523661455153,0.5335121920004697
row,True,0.5,12,0.8,True,0.6070686070686071,0.5796023610430753,0.4312689196828422,0.5327348080594759
row,True,0.5,12,1.0,False,0.5925155925155925,0.5387137029650917,0.3872837152467021,0.5081655340454899
row,True,0.5,12,1.0,True,0.5908523908523908,0.5344833002317548,0.3891707336266826,0.4784388414048802
row,True,0.5,12,1.2,False,0.5609147609147609,0.49841867760571384,0.32035267414417395,0.4453323123538007
row,True,0.5,12,1.2,True,0.562993762993763,0.4964542943420735,0.32800438120174363,0.4433799873310596
row,True,0.5,12,1.5,False,0.5164241164241165,0.463387995418953,0.25330951062987717,0.4078416273619574
row,True,0.5,12,1.5,True,0.5197505197505198,0.45213137219407035,0.26387039534785617,0.4046276426525089
row,True,0.5,12,2.0,False,0.501039501039501,0.449957432656208,0.23475883826547123,0.39119438190096123
row,True,0.5,12,2.0,True,0.5002079002079002,0.43801471828969274,0.2441149825269689,0.388903331727861
row,True,0.5,16,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,16,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,16,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,16,0.5,True,0.6108108108108108,0.5972005468408556,0.443797262655252,0.5372046186759818
row,True,0.5,16,0.8,False,0.6112266112266113,0.5822641984864413,0.4350127865297363,0.5336711428639284
row,True,0.5,16,0.8,True,0.6074844074844075,0.5798244037302185,0.43161291013697417,0.53303072820134
row,True,0.5,16,1.0,False,0.5875259875259875,0.5306934739360192,0.3730601828558462,0.4699715312760526
row,True,0.5,16,1.0,True,0.5858627858627858,0.524194122594725,0.3743259613312724,0.47155803066658714
row,True,0.5,16,1.2,False,0.5239085239085239,0.47198738003008167,0.25977610010317503,0.41742009367539196
row,True,0.5,16,1.2,True,0.5293139293139293,0.4621955519942807,0.27120155634920085,0.413207706327395
row,True,0.5,16,1.5,False,0.4814968814968815,0.43959367135060784,0.2126784560882038,0.3712587842814135
row,True,0.5,16,1.5,True,0.4735966735966736,0.42164452019167303,0.21823109883435002,0.3652907228422261
row,True,0.5,16,2.0,False,0.4777546777546778,0.43105175842498133,0.20304459362207633,0.3611764761398116
row,True,0.5,16,2.0,True,0.46694386694386697,0.4138431741464486,0.21047657304581177,0.3442030454834504
row,True,0.5,20,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,20,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,20,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,0.5,20,0.5,True,0.6108108108108108,0.5972005468408556,0.443797262655252,0.5372046186759818
row,True,0.5,20,0.8,False,0.6112266112266113,0.5817667162300255,0.43496189552189607,0.5335571784117201
row,True,0.5,20,0.8,True,0.6079002079002079,0.580075400238705,0.43229189865983186,0.5332380326674423
row,True,0.5,20,1.0,False,0.5804573804573805,0.5216462866970631,0.35545512684330227,0.4632780419872247
row,True,0.5,20,1.0,True,0.5821205821205822,0.519202859348977,0.3632594095663896,0.4635841720192515
row,True,0.5,20,1.2,False,0.488981288981289,0.448059444884139,0.21677581136379676,0.3764416567082279
row,True,0.5,20,1.2,True,0.4835758835758836,0.43301839126857744,0.22390958374090378,0.3718744884391198
row,True,0.5,20,1.5,False,0.47110187110187113,0.4135967966906223,0.1872752928964854,0.3497857109595973
