dataset,candidate,status,acc,nmi,ari,f1,target_acc,target_nmi,target_ari,delta_acc,delta_nmi,delta_ari,runtime_sec,error
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7391735537190083,0.3637646754104189,0.4088252168354759,0.7274127419531086,0.9362,0.7588,0.8189,-0.19702644628099175,-0.3950353245895811,-0.41007478316452406,29.262,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6780872565935421,0.3913444073653765,0.3499885083064817,0.6655949209967972,0.9369,0.7971,0.8483,-0.2588127434064579,-0.4057555926346235,-0.49831149169351835,68.654,
pubmed,sect_coco_e2e_unified_aptc_pubmed,ok,0.6199218948115839,0.2413044223946477,0.22346759636966693,0.6320629395346501,0.7617,0.3771,0.4266,-0.14177810518841616,-0.1357955776053523,-0.20313240363033305,45.99,
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.36632016632016634,0.3198821384596419,0.16643263068467246,0.30646195773470364,0.644,0.592,0.449,-0.2776798336798337,-0.27211786154035805,-0.28256736931532755,31.141,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.2025082508250825,0.05983673082132262,0.031062982132906057,0.17906482656756909,0.8159,0.6636,0.6425,-0.6133917491749175,-0.6037632691786774,-0.6114370178670939,392.891,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.8431485758275596,0.6499807881440477,0.6647706103636316,0.8417754140237927,0.9172,0.786,0.8163,-0.07405142417244037,-0.13601921185595234,-0.15152938963636842,85.076,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.24975966160353777,0.021848697009518553,0.012389965570352959,0.1646187705865382,0.3443,0.1224,0.0932,-0.09454033839646223,-0.10055130299048144,-0.08081003442964704,964.619,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.6502732240437158,0.39479453461614095,0.4064265567408571,0.4096629538389983,0.7508,0.4619,0.5324,-0.10052677595628423,-0.06710546538385903,-0.1259734432591429,26.366,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.3126921387790953,0.10337805809048789,0.037694863204077854,0.29463257456913405,0.4202,0.2199,0.1557,-0.10750786122090472,-0.11652194190951212,-0.11800513679592214,45.869,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7064462809917356,0.31283521827415023,0.3594642934231514,0.6965602545221737,0.9362,0.7588,0.8189,-0.22975371900826447,-0.4459647817258498,-0.45943570657684857,11.574,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6544244515651959,0.3552765211643886,0.30643035373075755,0.6458461558227098,0.9369,0.7971,0.8483,-0.28247554843480405,-0.4418234788356114,-0.5418696462692425,22.515,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.6775956284153005,0.39466432967190945,0.47186648679798826,0.40863176039646626,0.7508,0.4619,0.5324,-0.0732043715846995,-0.06723567032809052,-0.060533513202011724,7.465,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.7938799076212472,0.5682570512789539,0.5783914614001744,0.7918249475198335,0.9172,0.786,0.8163,-0.12332009237875285,-0.21774294872104616,-0.23790853859982564,17.861,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.26983498349834983,0.10491397486770156,0.0685716174400471,0.2698097802937573,0.8159,0.6636,0.6425,-0.5460650165016501,-0.5586860251322984,-0.5739283825599528,94.202,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.8479338842975207,0.5173051064873639,0.5957424850574482,0.8478596929155692,0.9362,0.7588,0.8189,-0.08826611570247933,-0.2414948935126361,-0.22315751494255176,11.475,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6973132856790732,0.3932107281924093,0.37131788167918234,0.6846397365429271,0.9369,0.7971,0.8483,-0.2395867143209267,-0.4038892718075907,-0.4769821183208177,29.035,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.73224043715847,0.4740814636105345,0.6041210871910033,0.44990380078973125,0.7508,0.4619,0.5324,-0.018559562841530042,0.012181463610534515,0.07172108719100334,7.832,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.7492301770592764,0.5480938036713182,0.5316725620334729,0.7498516403620799,0.9172,0.786,0.8163,-0.1679698229407236,-0.23790619632868182,-0.2846274379665271,23.924,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.8413223140495868,0.5045868254400205,0.5802041046478044,0.8415346212931304,0.9362,0.7588,0.8189,-0.09487768595041324,-0.2542131745599795,-0.2386958953521956,11.618,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6946019226029085,0.3875609281792393,0.3638252543272418,0.6809050872397463,0.9369,0.7971,0.8483,-0.24229807739709142,-0.4095390718207607,-0.4844747456727583,29.4,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.7213114754098361,0.45063903770699554,0.5711977207614699,0.4440848444576565,0.7508,0.4619,0.5324,-0.029488524590163934,-0.01126096229300444,0.03879772076146992,7.778,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.7542340261739799,0.5579548302048275,0.5425968261414552,0.754427906271304,0.9172,0.786,0.8163,-0.16296597382602007,-0.22804516979517253,-0.2737031738585448,24.006,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.8538842975206612,0.5335831371060341,0.6090786483902191,0.8541299557759413,0.9362,0.7588,0.8189,-0.08231570247933884,-0.22521686289396592,-0.20982135160978088,11.664,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6751294059649988,0.36189984230700206,0.32948987819528913,0.6627736636474553,0.9369,0.7971,0.8483,-0.26177059403500114,-0.43520015769299797,-0.518810121804711,28.985,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.7103825136612022,0.44793492586148587,0.5311870972218549,0.4272803537658719,0.7508,0.4619,0.5324,-0.040417486338797826,-0.01396507413851411,-0.0012129027781451196,7.747,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.5877598152424942,0.39738010366954774,0.34793802130072565,0.5619910991953466,0.9172,0.786,0.8163,-0.3294401847575058,-0.3886198963304523,-0.4683619786992744,24.03,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7209917355371901,0.3661079612386004,0.4004936754830524,0.7143657955997709,0.9362,0.7588,0.8189,-0.21520826446280994,-0.39269203876139963,-0.41840632451694754,13.446,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6494947005176238,0.35007437188606805,0.28939865065721965,0.6421835027075642,0.9369,0.7971,0.8483,-0.28740529948237614,-0.447025628113932,-0.5589013493427804,22.326,
pubmed,sect_coco_e2e_unified_aptc_pubmed,ok,0.6261601663539078,0.2487381346512177,0.23447222293292436,0.6363372660408548,0.7617,0.3771,0.4266,-0.13553983364609223,-0.1283618653487823,-0.19212777706707562,18.154,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.8446882217090069,0.6529043082489976,0.6673203599494335,0.8439805184959224,0.9172,0.786,0.8163,-0.07251177829099309,-0.13309569175100244,-0.14897964005056652,17.501,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.73224043715847,0.4650310936999264,0.5656009151564421,0.45765653209431323,0.7508,0.4619,0.5324,-0.018559562841530042,0.003131093699926424,0.03320091515644208,7.217,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.80099173553719,0.46690345168103037,0.5190452129041042,0.7948402028163749,0.9362,0.7588,0.8189,-0.13520826446280998,-0.29189654831896966,-0.29985478709589575,26.336,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6785802316982993,0.4023502234327541,0.34028092331180954,0.6676837554152502,0.9369,0.7971,0.8483,-0.25831976830170067,-0.3947497765672459,-0.5080190766881905,61.328,
pubmed,sect_coco_e2e_unified_aptc_pubmed,ok,0.6256529898057513,0.24791532308131584,0.2288216409939494,0.6388944745345806,0.7617,0.3771,0.4266,-0.1360470101942487,-0.12918467691868415,-0.1977783590060506,39.238,
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.43201663201663204,0.3980198927631657,0.21418789188030288,0.3572215288707945,0.644,0.592,0.449,-0.21198336798336798,-0.1939801072368343,-0.23481210811969713,28.034,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.2735313531353135,0.14612555712436406,0.08008239744660799,0.2788037240869615,0.8159,0.6636,0.6425,-0.5423686468646864,-0.5174744428756359,-0.562417602553392,254.229,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.8548883756735951,0.6714650703127145,0.6872209247083432,0.854093599398294,0.9172,0.786,0.8163,-0.06231162432640491,-0.11453492968728551,-0.12907907529165685,70.466,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.20995962314939434,0.01407284090829346,0.00025863469853411243,0.10074815728306227,0.3443,0.1224,0.0932,-0.13434037685060565,-0.10832715909170654,-0.09294136530146589,449.353,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.6612021857923497,0.3925363327876667,0.4114633514964144,0.44761497326203215,0.7508,0.4619,0.5324,-0.08959781420765034,-0.06936366721233328,-0.1209366485035856,23.814,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.3425559947299078,0.16776941267019882,0.0808558079083355,0.30194528122202297,0.4202,0.2199,0.1557,-0.07764400527009224,-0.05213058732980119,-0.0748441920916645,37.886,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7150413223140496,0.3598700837171983,0.3922206865402498,0.7078037469377904,0.9362,0.7588,0.8189,-0.22115867768595043,-0.3989299162828017,-0.4266793134597502,12.759,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6512201133842741,0.3510890267431691,0.29257931440336943,0.6432509572379053,0.9369,0.7971,0.8483,-0.28567988661572585,-0.4460109732568309,-0.5557206855966306,22.976,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7104132231404958,0.3276746966801972,0.3734715594232085,0.7004605542472886,0.9362,0.7588,0.8189,-0.2257867768595042,-0.4311253033198028,-0.4454284405767915,14.01,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6522060635937885,0.3457491572848213,0.30547685686509846,0.6419384817222723,0.9369,0.7971,0.8483,-0.28469393640621143,-0.4513508427151787,-0.5428231431349015,24.567,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.8025404157043879,0.57935971056481,0.5938103787591148,0.8002185949933684,0.9172,0.786,0.8163,-0.11465958429561207,-0.20664028943519008,-0.22248962124088523,18.816,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.28198019801980195,0.11686257696461648,0.07761523535313902,0.2808933376832838,0.8159,0.6636,0.6425,-0.5339198019801981,-0.5467374230353835,-0.5648847646468609,76.792,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.3214756258234519,0.10903575403899331,0.03684094637714063,0.30176844720814955,0.4202,0.2199,0.1557,-0.09872437417654811,-0.1108642459610067,-0.11885905362285937,39.986,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7983471074380165,0.46766190374896777,0.5178558582887894,0.7912259653215402,0.9362,0.7588,0.8189,-0.13785289256198352,-0.29113809625103226,-0.3010441417112105,38.107,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.7039684495932955,0.44941640364840496,0.3933356045643528,0.6906052358098719,0.9369,0.7971,0.8483,-0.23293155040670444,-0.34768359635159507,-0.45496439543564726,69.21,
pubmed,sect_coco_e2e_unified_aptc_pubmed,ok,0.6302175787391591,0.2546850154817045,0.23676569638258715,0.642560750181138,0.7617,0.3771,0.4266,-0.13148242126084098,-0.12241498451829547,-0.18983430361741283,47.2,
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.4228690228690229,0.37232851833589,0.21198496086449942,0.3729419075449081,0.644,0.592,0.449,-0.22113097713097712,-0.21967148166411,-0.2370150391355006,36.424,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.20013201320132012,0.0652952005395638,0.030758608326974562,0.15994527778947645,0.8159,0.6636,0.6425,-0.6157679867986798,-0.5983047994604361,-0.6117413916730254,236.084,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.834103156274057,0.6322251246956037,0.6453852415274575,0.8330124681578955,0.9172,0.786,0.8163,-0.08309684372594306,-0.15377487530439637,-0.17091475847254256,66.793,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.27610074985579697,0.03733578470999143,0.029262625223908587,0.17939070593886608,0.3443,0.1224,0.0932,-0.06819925014420303,-0.08506421529000857,-0.06393737477609142,539.91,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.6775956284153005,0.39955967882830834,0.48188688544108815,0.42063879383028313,0.7508,0.4619,0.5324,-0.0732043715846995,-0.06234032117169164,-0.05051311455891183,34.374,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.31927975406236275,0.10921556572187927,0.04105582595376604,0.29716473035670127,0.4202,0.2199,0.1557,-0.10092024593763727,-0.11068443427812075,-0.11464417404623396,46.024,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.25764276100749856,0.02492126772387088,0.015502260533944014,0.17111964296285292,0.3443,0.1224,0.0932,-0.08665723899250144,-0.09747873227612912,-0.07769773946605599,56.75,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.3144488361879666,0.10446079512595172,0.03415615902053359,0.2958616284811962,0.4202,0.2199,0.1557,-0.10575116381203342,-0.1154392048740483,-0.12154384097946641,23.5,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7223140495867768,0.33757890046605327,0.38616312943152553,0.7141480688487833,0.9362,0.7588,0.8189,-0.21388595041322322,-0.42122109953394676,-0.43273687056847443,14.3,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.25687367813881945,0.024668752424499812,0.015217269148456565,0.17003830301545803,0.3443,0.1224,0.0932,-0.08742632186118054,-0.09773124757550018,-0.07798273085154345,46.991,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.32191480017566976,0.10610370465906556,0.03691017760389699,0.3028223191690349,0.4202,0.2199,0.1557,-0.09828519982433026,-0.11379629534093445,-0.11878982239610301,16.627,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7256198347107438,0.34169742238908135,0.39109526160804764,0.716957524017526,0.9362,0.7588,0.8189,-0.21058016528925627,-0.4171025776109187,-0.4278047383919523,12.532,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6610796154794183,0.35585962233627233,0.31480390033557415,0.6504256970339075,0.9369,0.7971,0.8483,-0.27582038452058166,-0.4412403776637277,-0.5334960996644259,28.656,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7180165289256198,0.34014222113634357,0.38568061260225417,0.7075408252827607,0.9362,0.7588,0.8189,-0.2181834710743802,-0.41865777886365646,-0.4332193873977458,13.722,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.25283599307825416,0.022938009006324405,0.01339001132206623,0.16697551330050628,0.3443,0.1224,0.0932,-0.09146400692174583,-0.09946199099367559,-0.07980998867793378,51.372,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.31620553359683795,0.10039227299795295,0.03262580035790566,0.2966304646209816,0.4202,0.2199,0.1557,-0.10399446640316207,-0.11950772700204707,-0.12307419964209435,14.408,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7226446280991735,0.34381803349668094,0.39041388375492636,0.7148826703457445,0.9362,0.7588,0.8189,-0.21355537190082652,-0.4149819665033191,-0.4284861162450736,9.728,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6588612275080108,0.3544986913055825,0.3116358714209282,0.6490198098760016,0.9369,0.7971,0.8483,-0.27803877249198916,-0.44260130869441755,-0.5366641285790719,28.513,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.72,0.33241600727224496,0.38117928937128887,0.7111801623401326,0.9362,0.7588,0.8189,-0.21620000000000006,-0.42638399272775507,-0.4377207106287111,11.45,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.26244952893674295,0.027143309587803543,0.017317986071863765,0.17269086186357313,0.3443,0.1224,0.0932,-0.08185047106325705,-0.09525669041219645,-0.07588201392813623,48.633,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.3197189284145806,0.1127001545954007,0.03894561443257749,0.29986210694209836,0.4202,0.2199,0.1557,-0.10048107158541941,-0.10719984540459931,-0.11675438556742251,25.478,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7219834710743802,0.3333325475190721,0.3827059476089291,0.7139331686246138,0.9362,0.7588,0.8189,-0.21421652892561982,-0.42546745248092793,-0.43619405239107084,10.804,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6551639142223318,0.35193282581559404,0.30366800062837485,0.6463342446895586,0.9369,0.7971,0.8483,-0.2817360857776682,-0.445167174184406,-0.5446319993716252,28.972,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.2587963853105172,0.025758188389820406,0.01594513493668855,0.17070501611987332,0.3443,0.1224,0.0932,-0.08550361468948281,-0.0966418116101796,-0.07725486506331146,47.635,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.31927975406236275,0.10317775821828781,0.03352266034448441,0.2991149046650907,0.4202,0.2199,0.1557,-0.10092024593763727,-0.1167222417817122,-0.1221773396555156,14.555,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7183471074380166,0.3460276099420894,0.39120207958539377,0.7084014647921272,0.9362,0.7588,0.8189,-0.21785289256198348,-0.4127723900579106,-0.4276979204146062,10.056,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6534385013556815,0.3442967579276474,0.3051408506873401,0.6430795496228527,0.9369,0.7971,0.8483,-0.28346149864431847,-0.4528032420723526,-0.54315914931266,28.645,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.25475870024995195,0.02398767721734872,0.014350568404739793,0.16848692633124354,0.3443,0.1224,0.0932,-0.08954129975004804,-0.09841232278265127,-0.07884943159526021,47.638,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.3188405797101449,0.10678334164658412,0.03570799978916746,0.29828260781266724,0.4202,0.2199,0.1557,-0.10135942028985512,-0.11311665835341589,-0.11999200021083255,14.563,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7163636363636363,0.335289756099147,0.3814225037074382,0.7066800902610405,0.9362,0.7588,0.8189,-0.21983636363636372,-0.423510243900853,-0.4374774962925618,10.12,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6598471777175252,0.35765402005062374,0.3149147091559521,0.6509366783598665,0.9369,0.7971,0.8483,-0.27705282228247474,-0.4394459799493763,-0.533385290844048,28.696,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.28,0.11223391385025598,0.07579497432896275,0.27868854836158713,0.8159,0.6636,0.6425,-0.5358999999999999,-0.551366086149744,-0.5667050256710372,31.03,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.25533551240146124,0.024210839257131238,0.014869759593690496,0.16890167600665054,0.3443,0.1224,0.0932,-0.08896448759853876,-0.09818916074286876,-0.07833024040630951,120.372,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.31620553359683795,0.10345691042586334,0.0343004286271463,0.29623842641668274,0.4202,0.2199,0.1557,-0.10399446640316207,-0.11644308957413667,-0.1213995713728537,14.705,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.8033102386451116,0.5803779158668211,0.595220417729273,0.8011288357267682,0.9172,0.786,0.8163,-0.11388976135488837,-0.20562208413317895,-0.221079582270727,26.001,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7170247933884297,0.3354922585318504,0.38249248431660005,0.707672181375985,0.9362,0.7588,0.8189,-0.2191752066115703,-0.42330774146814965,-0.4364075156833999,10.053,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7299173553719008,0.3610663849796042,0.40707186478728746,0.7197141026014907,0.9362,0.7588,0.8189,-0.2062826446280992,-0.39773361502039584,-0.4118281352127125,11.44,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7130578512396695,0.3489722130665006,0.3832862672170181,0.706792087876536,0.9362,0.7588,0.8189,-0.22314214876033056,-0.4098277869334994,-0.4356137327829819,13.863,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.3446864686468647,0.20265559718379225,0.12449103206767448,0.35342487914332893,0.8159,0.6636,0.6425,-0.47121353135313526,-0.46094440281620774,-0.5180089679323254,36.581,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.30321092097673524,0.06510377065043653,0.0535153476140583,0.19791517211978707,0.3443,0.1224,0.0932,-0.04108907902326475,-0.057296229349563466,-0.0396846523859417,117.673,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.32630654369784806,0.14300567330890765,0.05505311768468905,0.29709528425657056,0.4202,0.2199,0.1557,-0.09389345630215196,-0.07689432669109236,-0.10064688231531096,15.22,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.8412240184757506,0.6482732676717151,0.663282076260866,0.8402160157876365,0.9172,0.786,0.8163,-0.07597598152424945,-0.13772673232828492,-0.15301792373913403,23.716,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7186776859504133,0.3534670726414842,0.3890230479924321,0.7122893050651586,0.9362,0.7588,0.8189,-0.21752231404958677,-0.40533292735851584,-0.42987695200756787,9.949,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7917355371900826,0.45519706159941375,0.5075868521908183,0.7856400508519675,0.9362,0.7588,0.8189,-0.14446446280991743,-0.3036029384005863,-0.3113131478091816,33.559,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6835099827458714,0.4191077726825167,0.3536569075636083,0.6713931687437904,0.9369,0.7971,0.8483,-0.2533900172541286,-0.37799222731748333,-0.49464309243639176,68.307,
pubmed,sect_coco_e2e_unified_aptc_pubmed,ok,0.6260080133894609,0.24550854996646765,0.2295735776665321,0.6380259924347293,0.7617,0.3771,0.4266,-0.13569198661053916,-0.13159145003353234,-0.19702642233346787,46.329,
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.41663201663201666,0.3830854773989376,0.20879777335877847,0.34824457802765907,0.644,0.592,0.449,-0.22736798336798336,-0.20891452260106236,-0.24020222664122154,31.671,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.2941254125412541,0.163027718103137,0.09677717833683634,0.2661119861772669,0.8159,0.6636,0.6425,-0.5217745874587458,-0.500572281896863,-0.5457228216631637,442.768,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.855080831408776,0.6757501374605455,0.6861012666520923,0.8549729578129407,0.9172,0.786,0.8163,-0.06211916859122402,-0.11024986253945457,-0.13019873334790777,70.077,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.21015189386656413,0.013422543638030492,0.0002603619140350006,0.10140452040752783,0.3443,0.1224,0.0932,-0.13414810613343586,-0.10897745636196951,-0.092939638085965,471.375,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.6775956284153005,0.412123152072805,0.47201193828834864,0.4234920634920634,0.7508,0.4619,0.5324,-0.0732043715846995,-0.049776847927195,-0.06038806171165134,33.447,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.3407992973210365,0.1617303726369479,0.07262522667389142,0.3019648147714467,0.4202,0.2199,0.1557,-0.07940070267896354,-0.05816962736305212,-0.08307477332610859,44.98,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.3041722745625841,0.06468020755332611,0.05330919385078546,0.19856458312477288,0.3443,0.1224,0.0932,-0.040127725437415884,-0.057719792446673884,-0.039890806149214544,60.403,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.6968595041322314,0.3308560399614656,0.36359037147446316,0.6890137252538703,0.9362,0.7588,0.8189,-0.23934049586776862,-0.4279439600385344,-0.4553096285255368,10.606,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.36198019801980197,0.21046716508933067,0.13296333541605174,0.36750673855280264,0.8159,0.6636,0.6425,-0.453919801980198,-0.4531328349106693,-0.5095366645839482,138.716,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7867768595041322,0.44196430605451725,0.4947069081064113,0.7809557853344148,0.9362,0.7588,0.8189,-0.1494231404958678,-0.3168356939454828,-0.32419309189358864,28.751,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6869608084791718,0.4096264737408462,0.3556952563956143,0.6743993482319913,0.9369,0.7971,0.8483,-0.2499391915208281,-0.3874735262591538,-0.4926047436043858,63.855,
pubmed,sect_coco_e2e_unified_aptc_pubmed,ok,0.6412233098341533,0.2643729320421681,0.24918086919597787,0.6512319122890111,0.7617,0.3771,0.4266,-0.12047669016584672,-0.11272706795783188,-0.1774191308040221,54.512,
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.3887733887733888,0.3520237399705221,0.1952246014650242,0.30123362975830326,0.644,0.592,0.449,-0.2552266112266112,-0.23997626002947786,-0.25377539853497577,29.368,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.2902970297029703,0.1751288210415411,0.09260219518604249,0.2409534708377107,0.8159,0.6636,0.6425,-0.5256029702970297,-0.4884711789584589,-0.5498978048139574,354.041,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.8541185527328714,0.6732722492719323,0.6854127500068171,0.8528370766993895,0.9172,0.786,0.8163,-0.06308144726712861,-0.11272775072806773,-0.1308872499931829,75.233,
squirrel,sect_coco_e2e_unified_aptc_squirrel,ok,0.2103441645837339,0.014239271812573248,0.00026830223957483663,0.10139977457934635,0.3443,0.1224,0.0932,-0.1339558354162661,-0.10816072818742675,-0.09293169776042517,431.048,
texas,sect_coco_e2e_unified_aptc_texas,ok,0.7213114754098361,0.4532232720187483,0.5741530961053802,0.4474734022196708,0.7508,0.4619,0.5324,-0.029488524590163934,-0.008676727981251686,0.04175309610538025,31.999,
chameleon,sect_coco_e2e_unified_aptc_chameleon,ok,0.3487044356609574,0.17113569203640877,0.07492695468716891,0.30786415604013995,0.4202,0.2199,0.1557,-0.07149556433904264,-0.04876430796359124,-0.0807730453128311,45.339,
acm,sect_coco_e2e_unified_aptc_acm,ok,0.7970247933884298,0.4617521493270404,0.5168701012360701,0.7907073990125779,0.9362,0.7588,0.8189,-0.13917520661157023,-0.29704785067295963,-0.3020298987639298,38.983,
dblp,sect_coco_e2e_unified_aptc_dblp,ok,0.6758688686221346,0.3943725402478167,0.3442034066084877,0.6649771126611844,0.9369,0.7971,0.8483,-0.2610311313778654,-0.4027274597521833,-0.5040965933915124,67.484,
pubmed,sect_coco_e2e_unified_aptc_pubmed,ok,0.6364051326266673,0.25870336772118085,0.24348579176636737,0.6473530287978421,0.7617,0.3771,0.4266,-0.12529486737333273,-0.11839663227881914,-0.1831142082336326,62.445,
wiki,sect_coco_e2e_unified_aptc_wiki,ok,0.3962577962577963,0.369301148174461,0.1879787427580515,0.330172427963083,0.644,0.592,0.449,-0.24774220374220374,-0.22269885182553895,-0.2610212572419485,32.73,
flickr,sect_coco_e2e_unified_aptc_flickr,ok,0.2899009900990099,0.168497354008401,0.09159581129259943,0.2521800267016775,0.8159,0.6636,0.6425,-0.5259990099009901,-0.495102645991599,-0.5509041887074005,264.3,
blogcatalog,sect_coco_e2e_unified_aptc_blogcatalog,ok,0.8639337952270978,0.6859697446560675,0.7048800123050715,0.8628002537529048,0.9172,0.786,0.8163,-0.053266204772902226,-0.1000302553439325,-0.11141998769492856,76.731,
